2181436400,2211946000,2357560000,2418579200,2476824800,2633533200,2729222400,2670976800,2938629200,2842940000,3075922400,3034318400,3338027600,3326933200,3045412800,3057894000,2931695200,2795788800,2815204000,3096724400,3046799600,3107818800,3063441200,3082856400,3127234000,3177158800,3025997600,3091177200,3268687600,3088403600,3091177200,3067601600,3265914000,3260366800,3403207200,3297810400,2967752000,2934468800,3002422000,2962204800,3062054400,3368537200,3705529600,3562689200,3515538000,3393499600,3297810400,3362990000,3461452800,3433716800,3516924800,3407367600,3530792800,3558528800,3673633200,3987050000,4048069200,3908002400,3912162800,3916323200,3867785200
10554633390,10554633390,10554633390,10554633390,10554633390,10554633390,10554633390,10554633390,10554633390,10554633390,10554633390,10554633390,10554633390,10554633390,10554633390,10544465150,10544465150,10544465150,10544465150,10544465150,10544465150,10544465150,10544465150,10544465150,10544465150,10544465150,10544465150,10544465150,10544465150,10544465150,10544465150,10544465150,10544465150,10544465150,10544465150,10544465150,10544465150,10544465150,10544465150,10544465150,9490357576,10439393334,10124177886,9314108078,8734518383,8744686624,8612499500,8466754723,8751465450,9297161011,9693722381,9219204502,9358170453,9161584474,8897210228,8781970171,8941272602,8453197069,8412524108,8781970171,8541321818
30270021320,31803178244,31763866528,32628724280,31370749368,31881801676,31685243096,32039048540,32117671972,28894111260,29444475284,30034151024,30741761912,30073462740,29129981556,29562410432,29012046408,27911318360,28579617532,29719657296,30466579900,30781073628,30859697060,31331437652,31095567356,30623826764,29719657296,30112774456,30820385344,30270021320,30545203332,30466579900,30899008776,31370749368,31370749368,32039048540,29208604988,28658240964,30191397888,30427268184,30741761912,32039048540,32039048540,30270021320,30191397888,29798280728,29326540136,29994839308,30152086172,29641033864,30270021320,30663138480,31331437652,31999736824,31056255640,31881801676,31567307948,30191397888,30427268184,30270021320,29719657296
4536387314,4580217143,4784756346,4865111032,4799366289,4967380634,4974685605,5062345263,5069650235,4697096687,5018515434,5150004922,5150004922,5186529779,5011210463,5040430349,4945465719,4887025947,4967380634,5237664580,5244969551,5310714295,5332629210,5391068982,5434898811,5391068982,5310714295,5376459039,5376459039,5266884466,5361849096,5478728640,5544473384,5595608184,5690572814,5924331903,5361849096,5288799380,5288799380,5237664580,5405678925,5434898811,5705182757,5719792700,5895112017,6033906476,5734402643,6311495393,6260360593,6128871105,6464899795,6764403628,7385326207,7436461007,7180787004,7787099640,7845539412,7816319526,7699439982,8115823359,7757879754
3641748484,4005923332,4183776165,4192245347,4077911383,4183776165,4238825851,4200714530,4353159815,3916996916,4065207610,4145664844,4323517676,4238825851,4120257296,4145664844,4082145975,4132961070,4547951013,4683457934,4569123970,4594531517,4552185605,4552185605,4569123970,4658050386,4446320823,4450555414,4420913275,4357394407,4425147867,4564889378,4467493779,4916360453,4848606993,4869779949,4488666736,4937533409,4823199445,4958706365,5187374294,5293239075,5221251024,4912125862,4861310766,4789322715,4903656679,5098447877,5060336556,5098447877,5204312659,5077274921,5293239075,5606598828,5483795682,5500734047,5538845368,5365227126,5504968638,5695525245,5593895054
6126560526,6126560526,6126560526,6126560526,6126560526,6126560526,6126560526,6126560526,6126560526,6126560526,6126560526,6126560526,6126560526,6126560526,6126560526,6126560526,6126560526,6126560526,6126560526,6126560526,6126560526,6126560526,6126560526,6126560526,6126560526,6126560526,6126560526,6126560526,6126560526,6126560526,6126560526,6126560526,6126560526,6126560526,6126560526,5514714865,4963648575,4467283717,4021568335,4060061936,4088425642,4043854104,4114763369,4218088299,4051958020,3887853720,3754139106,3829100329,3835178266,3875697846,3940529174,4090451621,4068165852,4064113894,3987126692,3893931657,3976996797,4062087915,4212010362,4112737390,3979022776
16133040000,16856532000,17455284000,17305596000,17380440000,17754660000,17787924000,17130960000,17463600000,16116408000,16532208000,16881480000,17546760000,17555076000,16931376000,17047800000,16790004000,16798320000,17322228000,17871084000,17945928000,18128880000,18519732000,18004140000,18045720000,17979192000,17771292000,17787924000,17754660000,18278568000,18486468000,18253620000,17954244000,18045720000,18170460000,17679816000,16340940000,16182936000,16374204000,16515576000,16673580000,17047800000,16748424000,16232832000,15900192000,16008300000,15825348000,16166304000,16182936000,16141356000,16931376000,17713080000,18378360000,20216196000,20016612000,20781684000,20731788000,19908504000,20091456000,19700604000,19726661793
5597324032,5588523208,5755738863,5808543807,5562120736,5826145455,5799742983,5729336391,5843747103,5306896842,5456510849,5570921560,5790942159,5694133096,5526917441,5579722384,5579722384,5562120736,6116572645,6732630322,6512609723,6565414667,6547813019,6433402307,6539012195,6459804779,6468605603,6556613843,6503808899,6574215491,6688626202,6600617963,6459804779,6600617963,6574215491,6847041033,6186979237,6336593244,6301389948,6389398188,6539012195,7190273167,7251878935,6803036913,6891045153,6943850097,6732630322,6794236089,6987854216,6917447625,6996655040,7216675639,7419094590,7357488822,7075862456,7137468223,7093464104,6759032794,6811837737,6855841857,6657681730
2154772486,2187795819,2406575401,2435470818,2369424151,2431342901,2441662693,2367360193,2392127693,2152708528,2229074986,2264162277,2476749984,2635674775,2594395608,2584075817,2685209774,2829686857,2920501023,3013379147,2914309148,2930820814,2866838106,2941140606,2937012689,2910181231,2784279774,2848262482,2842070607,2844134565,2922564981,2924628939,2988611647,3287885604,3341548520,3325036854,3370443937,3706869143,3389019561,3197071438,3364252062,3434426644,3529368727,3498409352,3618118935,3506665186,3335356645,3236286646,3386955603,3364252062,3382827686,3310589145,3380763728,3386955603,3446810394,3384891645,3519048936,3657334143,3721316851,3744020392,3706615118
7012156226,7380312334,8118057065,8007753484,7735575816,7989130801,7874529678,7585161842,7695465423,6926205383,7132487405,7424720269,7181192883,7466263176,7245656014,7248521042,7155407630,7305821604,7818661630,8009185998,7728413246,7775686209,7735575816,7536456364,7572269215,8007753484,7589459384,7492048429,7449073008,7337336913,7436180382,7328741829,7545051449,8299986348,8696792737,8292823778,7471993233,7807201518,7556511561,7364554680,7613812123,7659652572,7593756926,7215573219,6969180805,6999263599,6701300679,6674082912,6684110511,7060861703,7126757349,6973478347,7026481366,7043671535,7029346394,6764331297,6668352856,6689840567,6632540005,6708463249,6742843586
4818808694,5149367217,5233843284,5380758183,5230170412,5329337968,5248534774,5171404452,5211806049,4690258157,4888593271,5053872532,5233843284,5175077324,5127329982,5296282116,5105292747,4980415083,5006125190,5208133177,5307300734,5457888505,5413814036,5391776801,5465234250,5538691700,5292609244,5307300734,5208133177,5057545405,5156712962,5369739566,5377085311,5454215633,5726008196,5524000210,5204460304,5226497539,5703970961,5645205002,5832521498,6130024169,6126351297,5703970961,5575420425,5593784787,5582766170,5674587982,5703970961,5656223619,5861904478,5935361928,5931689055,6063912464,5792119901,5836194371,5762736921,5465234250,5626840639,5634186384,5575420425
11954045042,12347766217,13579192020,14492290064,14081814797,15489158572,15949896117,17239961244,17231584198,15505912664,16284977968,16159322274,17776092206,18362485446,17399125124,17851485623,17156190781,15983404302,16159322274,17776092206,18236829752,20063025841,19350976907,19535271925,19417993277,18823222991,18580288649,19275583490,20121665165,19133173704,19585534203,19736321036,19518517832,19041026194,19644173527,19350976907,17809600391,17047289180,17147813735,17340485800,17558289003,17415879216,17407502170,17365616938,16754092560,16385502524,16469272986,17072420319,17172944874,17114305550,17817977438,17499649679,17968764271,17993895409,17549911957,17600174234,17658813558,16921633486,16754092560,16728961421,16737338467
3788800411,3788800411,3788800411,3788800411,3788800411,3788800411,3788800411,3788800411,3788800411,3788800411,3788800411,3788800411,3788800411,3788800411,3788800411,3788800411,3788800411,3788800411,3788800411,3788800411,3788800411,3788800411,3788800411,3788800411,3788800411,3788800411,3409414522,3141315161,3027499394,2858040364,2949092977,2941505259,3050262548,3032557873,3047733308,3083142658,2832747971,2777104707,2901037431,2880803517,2906095910,2928859063,2906095910,2855511125,2741695358,2693639812,2620291873,2696169051,2713873726,2906095910,2984502327,2928859063,2944034499,3083142658,2971856131,2966797652,3007265480,2926329824,2928859063,2971856131,2931895408
11622400000,11622400000,11622400000,11622400000,11622400000,11622400000,11622400000,11622400000,11622400000,11622400000,11622400000,11622400000,11622400000,11622400000,11622400000,11622400000,11622400000,11622400000,11622400000,11622400000,11622400000,11622400000,11622400000,11622400000,11622400000,11622400000,11622400000,11622400000,11622400000,11622400000,11622400000,11622400000,11622400000,11622400000,11622400000,11622400000,11622400000,11622400000,11622400000,11622400000,11622400000,10465280000,9420800000,9502720000,8560640000,8704000000,8212480000,8253440000,8335360000,8632320000,8673280000,8386560000,8407040000,8437760000,8222720000,8130560000,8140800000,8069120000,7966720000,7936000000,6511847090
14100094547,14397033360,15836736696,15737757092,15305846091,15674770071,15701764508,15566792321,15719760800,14190076005,14235066735,14406031506,14846940653,15611783050,16034695905,15665771925,15656773779,16268647697,16844529031,17303434470,17294436324,17429408511,17024491948,16898517906,16880521615,17303434470,16979501219,17006495657,16916514198,16916514198,17177460428,17096477115,17006495657,18410206409,18356217534,18023286138,18536180451,18896106285,18500187868,17816328783,18149260179,18635160055,19337015432,18662154493,18878109993,18716143368,18032284283,18158258325,18437200847,18797126681,19040076619,19157052515,20110855975,20425791080,20425791080,20056867100,20173842996,19795920870,19858907891,20119854121,19786922724
2091315737,2212384325,2332011621,2332011621,2434343404,2562618456,2579913969,2517938382,2510731918,2270036034,2441549868,2551088114,2624594043,2647654727,2621711458,2592885603,2651978605,2551088114,2551088114,2551088114,2551088114,2551088114,2551088114,2551088114,2551088114,2551088114,2551088114,2551088114,2551088114,2551088114,2551088114,2551088114,2551088114,2551088114,2551088114,2551088114,2551088114,2551088114,2551088114,2551088114,2551088114,2551088114,2551088114,2551088114,2551088114,2551088114,2551088114,2551088114,2551088114,2551088114,2551088114,2551088114,2551088114,2551088114,2551088114,2551088114,2551088114,2551088114,2551088114,2551088114,2538836617
2885269200,3092324400,3211606200,3238613400,3150840000,3222859200,3285876000,3600960000,3578454000,3220608600,3407408400,3549196200,3805764600,3708988800,3650473200,3621215400,3553697400,3384902400,3722492400,3846275400,3758502000,3808015200,3886786200,3808015200,3871032000,4006068000,3868781400,3864280200,3801263400,3812516400,3862029600,3922795800,4003817400,4069084800,4303147200,4309899000,4395421800,4834288800,4721758800,4555214400,4690250400,4958071800,4942317600,4620481800,4620481800,4451686800,4566467400,4701503400,4703754000,4987329600,5032341600,4908558600,4854544200,5340673800,5111112600,5221392000,5241647400,5066100600,5072852400,5097609000,5063850000
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24073532588,26480450599,25853694372,25392332149,24417378018,23285734830,23755802000,23150808142,24930969926,23542530784,23290087304,23499006046,22754733026,23342316989,23085521035,22976709190,24243279066,24147524642,23516415941,21940820426,21257482039,20891874240,20730832709,21662262103,21684024472,21383703779,20600258495,20260765539,20709070340,20360872436,20508856546,20443569439,20809177238,21061620718,20735185183,21005038559,21318416672,20813529712,20460979334,20565438705,19934330004,20143248746,20038789375,11667903872
2368692365,2342591072,2412738298,2440470922,2391530997,2445364914,2523668794,2569346057,2593816020,2528562787,2690064539,2769999749,2743898456,2742267125,2603604005,2603604005,2864616937,3151731164,3275712307,3603609803,3474734668,3411112766,3437214059,3386642803,3393168126,3460052690,3156625156,3207196412,3075058615,3091371923,3213721735,3187620442,3207196412,3202302419,3278974968,3175231442,2859084101,2875375179,2891666256,3021994876,3036656846,3075755432,3144177958,2973121644,2938910381,2930764842,3005703799,3051318816,3181647436,3228891561,3277764793,3346187319,3412980736,3391802336,3250069961,3344558211,3378769474,3225633345,3285910332,3349445534,3240295315
1084717000,1089100500,1155251500,1163620000,1177567500,1201876000,1195500000,1199883500,1234951500,1111416500,1127755000,1215425000,1336569000,1369644500,1397938000,1363268500,1335373500,1406705000,1425434500,1446555000,1395148500,1406705000,1426630000,1422645000,1466480000,1562120000,1425833000,1410690000,1397938000,1403915500,1413878000,1433404500,1433404500,1544984500,1537811500,1475645500,1440577500,1584834500,1538210000,1438983500,1485209500,1586030000,1631857500,1673700000,1625880000,1594797000,1546180000,1580451000,1632654500,1631060500,1661346500,1627872500,1613128000,1625880000,1617910000,1573676500,1562120000,1517886500,1553751500,1544187500,1496480000
2310135494,2308658425,2437163405,2472613054,2475567191,2553851834,2655769577,2649861302,2640998889,2440117542,2515448047,2620319927,2704512845,2781320419,2629182339,2669063195,2661677851,2614411652,2640998889,2753256113,2756210250,2825632480,2791659900,2877329886,2927550223,2866990405,2850742649,2983678835,3104798470,3095936058,3237734656,3203762075,3124000364,3128431570,3143202257,3183083113,2878806955,2813815931,2926073154,2844834374,3056055202,3057532271,3092981921,3094458989,3032422103,3119569158,3119569158,3144679326,3214101556,3259890687,3370670842,3448955485,3385441529,3412028766,3378056186,3485882203,3552350296,3293863268,3354423086,3341129467,3460772034
3559890000,3595200000,3717180000,3746070000,3749280000,3826320000,3810270000,3720390000,3762120000,3386550000,3463590000,3579150000,3662610000,3569520000,3559890000,3787800000,3925830000,3970770000,4108800000,4227570000,4060650000,4060650000,4051020000,4054230000,4054230000,4185840000,3964350000,3986820000,4034970000,3909780000,3970770000,4179420000,4044600000,3999660000,4102380000,4076700000,4189050000,4510050000,4365600000,4195470000,4301400000,4439430000,4365600000,4301400000,4195470000,4153740000,3938670000,4031760000,3990030000,4092750000,4201890000,4144110000,4230780000,4384860000,4179420000,4189050000,4883364096,4746019481,4765095122,4772725378,4562893327
2803080469,2800053385,2930218028,2902974266,2821242978,2878757588,2921136774,2878757588,2930218028,2657780402,2718322097,2890865927,2966543045,2906001350,2875730503,2893893011,2918109689,2851513825,2939299283,3066436842,3036165994,3145141045,3142113960,3226872333,3269251519,3260170265,3274094853,3246548382,3195390650,3120621657,3175714599,3301641324,3211131491,3289835694,3411827209,3478725781,3400021578,3285900484,3419697629,3301641324,3348863846,3451179310,3470855361,3325252585,3238677962,3195390650,3219001911,3238677962,3270159643,3274094853,3415762419,3553494774,3510207463,3498401832,3427568049,3443308890,4228315848,4186634750,4191265983,4070853921,3918023228
2210015988,2252200811,2399847690,2399847690,2310790842,2383442481,2486560937,2418596500,2481873734,2287354830,2437345310,2495935342,2737326272,2924814372,2709203057,2739669873,2767793088,2723264664,2882629550,3056056043,2936532379,2971686398,2955281189,3044338037,3124020480,3224795334,3351349802,3360724207,3534150700,3407596232,3627894750,3731013206,3712264396,3773198029,3723982402,3618520345,3531807099,3878660085,3827100858,3768510826,3890378092,3899752497,3930219313,3731013206,3747418415,3618520345,3402909030,3487278675,3576335523,3550555909,3576335523,3573991922,3749762016,4016932560,3892721693,4159892237,4377847154,3986465743,4120051015,4005214553,3939593718
1968445057,1989633916,1991752802,2164442008,2124183175,2333952885,2298991267,2224830258,2178214767,1959969513,2039427737,2060616596,2155966464,2087102671,1964207285,1965266728,2034130522,2071211026,2141134263,2250256890,2208938613,2315942354,2354082302,2269326863,2296872381,2526771507,2396460021,2574446441,2553257582,2579743656,2579743656,2579743656,2579743656,2579743656,2579743656,2579743656,2579743656,2626359147,2889101006,2623180818,2649666893,2724887345,2852020502,2728065674,2611526946,2715352358,2699460713,2633775248,2648607450,2689925726,2959024243,2914527638,3146545651,3155021194,3104167931,3157140080,3144426765,3202696129,3164556181,3194220585,3134260959
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
14816024071,15341691153,15322222002,15672666724,15380629456,15808950783,15847889085,15516913514,15789481631,14212480383,14562925105,14854962373,15224876246,14932838978,14426641047,14621332559,14173542081,13842566510,14212480383,14796554920,15127530490,15283283700,15439036910,15380629456,15439036910,15166468793,14660270861,14991246432,15069123037,14991246432,15127530490,15069123037,15069123037,15166468793,15263814549,15322222002,13939912266,13784159057,14465579349,14543455954,14601863408,15166468793,15283283700,14523986803,14231949535,14154072930,14037258022,14348764442,14387702744,14270887837,14601863408,14777085768,15030184734,15224876246,14796554920,15361160305,15224876246,14543455954,14640801710,14562925105,14290356988
4258053360,4321520280,4638854880,4673473200,4575387960,4713861240,4835025360,5054274720,5094662760,4633085160,4840795080,4944650040,5019656400,4979268360,4794637320,4794637320,4858104240,4846564800,5042735280,5204287440,5083123320,5308142400,5285063520,5475464280,5435076240,5538931200,5308142400,5388918480,5446615680,5740871400,5913963000,6115903200,6462086400,6398619480,6439007520,6456316680,5810108040,5683174200,5463924840,5481234000,5596628400,5862035520,5769720000,5481234000,5383148760,5423536800,5261984640,5365839600,5533161480,5481234000,5625477000,5562010080,5648555880,6029357400,5769720000,5908193280,5896653840,5723562240,5775489720,5769720000,5567779800
2811099857,2863480600,3150119664,3349457490,3121019251,3433848687,3374192841,3241785964,3346547449,3011892704,3048268220,3078823653,3387288027,3582260791,3598266018,3541520213,3673927091,4042047310,4219559827,4287945797,4127893527,4090062991,3957656114,4353421725,4263210446,4194824476,3841254463,3988211547,3761228329,3708847586,3788873721,3855804670,3820884174,4187549373,4308316085,4369426952,4523659139,4976170555,4947070142,4677891325,5146407968,5329740568,5371936166,5380666290,5820082520,5892833552,5600374405,5136222824,5252624474,5427226950,5377756248,5184238505,5226434103,5338470691,5412676744,5435957074,5566908930,5441777156,5456327363,5456327363,5499977981
1703700080,1741440272,1793198249,1875148379,1811529199,1843877935,1843877935,1767319260,1808294326,1670273053,1788885084,1935532686,2129625100,2251472005,2175991621,2201870610,2063849338,2002386740,2044440096,2141486303,2075710541,2149034342,2131781683,2164130418,2135016556,2199714028,2283820740,2408902518,2356066250,2306464855,2337735300,2318326059,2289212196,2308621438,2330187262,2400276189,2175991621,2124233644,2155504089,2178148204,2238532510,2303229982,2383023530,2312934603,2183539660,2221279851,2227749599,2248237131,2236375928,2324795806,2413215683,2654752910,2756112282,2791695891,2663379239,2631030504,2674162151,2566333032,2675240442,2802478803,2792774182
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3405327609,3450050485,3581024624,3533107256,3411716591,3507551327,3587413606,3539496239,3676859360,3309492873,3478800906,3584219115,3667275886,3724776728,3686442833,3750332657,3708804272,3481995397,3539496239,3801444516,3791861043,3878112305,3868528831,3942002128,4025058899,3964363567,3868528831,3942002128,3951585602,3855750866,3919640690,3961169076,3957974584,4127282617,4140060582,4079365250,3676859360,3590608098,3715193254,3657692413,3772694095,3900473743,4012280935,3900473743,3897279252,3817416972,3673664869,3865334340,3929224164,3942002128,4053809320,4060198302,4277423703,4226311844,4350897001,4322146580,4517010543,4302979633,4561733419,4475482157,4343783818
1041882500,1054175000,1119735000,1231857500,1355155000,1417735000,1403580000,1435242500,1399482500,1267990000,1316415000,1338392500,1349940000,1352920000,1291457500,1334667500,1364095000,1500430000,1500430000,1500430000,1500430000,1500430000,1500430000,1650547500,1815565000,1835680000,1806625000,1812585000,1971642500,1774590000,1810350000,1769747500,1673270000,1758200000,1769747500,1861010000,1689287500,1824505000,1804762500,1720950000,1819662500,1905337500,1863245000,1914650000,1798802500,1761552500,1741437500,1786137500,1760062500,1833445000,1918375000,1863617500,1899750000,1985425000,1979837500,2020440000,1937000000,1825250000,1850580000,1844620000,1780922500
3548374361,3903211797,4293788255,4344844002,4291235468,4357607938,4365266300,4543961412,4480141729,4033403950,4301446617,4378030237,4416322046,4431638770,4380583024,4633308968,4390794173,4132962655,4232521360,4459719431,4454613856,4901351635,5006015915,5207686112,5087705109,5103021833,4814556867,4911562784,4965171318,4786476206,4967724105,5202580538,4926879508,4556725348,4684364714,5154077579,5220450049,5743771448,5572734698,5182158239,5309797605,5123444131,5371064500,5016227064,4967724105,4763501120,4921773934,5151524792,5182158239,5365958926,5419567459,5179605452,5253636284,5268953008,5023885426,5041754937,4995804766,4781370632,4837531952,4886034911,4755842759
5019096602,5177490183,5464578549,5424980153,5504176944,6058554478,6662430006,7325703127,7286104732,6553534419,7068313557,6949518372,6801024389,6771325593,6603032413,6603032413,6464438029,6424839634,6414940035,6682229204,6692128802,6721827599,6721827599,6959417970,6860421982,6622831611,6325843646,6434739233,6375341640,6216948059,6345642844,6335743245,6266446053,6276345652,6325843646,6395140838,5761566513,5632871729,5632871729,5751666914,5900160897,5781365711,5791265310,5504176944,5494277345,5514076543,5464578549,5781365711,5662570525,5662570525,5791265310,5919960094,6098152873,6177349664,6088253274,5880361699,5939759292,5662570525,5741767316,5860562501,5781365711
14857967530,16242043069,17859577132,17576091781,17159201558,17492713736,17759523479,17342633256,17442686909,15691747975,16192016242,16525528420,16909067425,16942418642,16658933291,16859040598,16575555247,15908530891,16091962589,16842364989,17042472296,17492713736,17309282038,19043545364,18409872226,18376521008,17592767390,18226440528,18143062483,18193089310,18443223443,18409872226,17876252741,17742847870,17959630785,18476574661,17142525949,16692284509,16975769860,17592767390,17626118607,17325957647,17592767390,16959094251,16909067425,16608906464,17075823514,18526601488,18143062483,18559952706,18743384404,18459899052,18793411230,18943491710,18426547835,18726708795,18726708795,17992982003,18193089310,18576628315,18409872226
